,Attendees,Sex,Average_height,Average_weight,Sport,Team
5348,2,F,159.0,46.5,Figure Skating,Unified Team-2
5349,2,M,179.0,73.5,Figure Skating,Unified Team-2
5350,2,F,156.0,47.0,Figure Skating,Unified Team-3
5351,2,M,179.5,73.5,Figure Skating,Unified Team-3
5352,2,F,166.0,51.0,Figure Skating,West Germany-1
5353,2,M,179.0,74.0,Figure Skating,West Germany-1
5354,2,F,160.5,49.0,Figure Skating,West Germany-2
5355,2,M,173.5,70.0,Figure Skating,West Germany-2
5356,2,M,179.5,73.0,Football,Austria
5357,2,F,176.0,71.0,Freestyle Skiing,Poland
5358,2,F,170.0,60.5,Freestyle Skiing,Slovakia
5359,2,M,178.5,73.5,Freestyle Skiing,South Korea
5360,2,M,174.0,79.0,Golf,Argentina
5361,2,M,181.5,85.5,Golf,Australia
5362,2,M,192.0,81.5,Golf,Belgium
5363,2,F,167.5,55.5,Golf,Brazil
5364,2,F,165.5,59.5,Golf,Canada
5365,2,F,169.0,75.0,Golf,China
5366,2,M,183.0,78.0,Golf,China
5367,2,F,165.5,63.5,Golf,Chinese Taipei
5368,2,M,171.0,71.0,Golf,Chinese Taipei
5369,2,F,175.0,71.0,Golf,Denmark
5370,2,M,172.5,67.5,Golf,Denmark
5371,2,F,167.5,57.0,Golf,Finland
5372,2,M,185.0,82.5,Golf,Finland
5373,2,F,169.0,64.0,Golf,France
5374,2,M,182.5,79.0,Golf,France
5375,2,F,178.0,71.0,Golf,Germany
5376,2,M,178.5,75.5,Golf,Germany
5377,2,F,165.5,65.0,Golf,Great Britain
5378,2,F,165.5,60.0,Golf,Ireland
5379,2,M,188.5,86.5,Golf,Ireland
5380,2,F,176.5,68.0,Golf,Italy
5381,2,M,183.0,83.5,Golf,Italy
5382,2,F,165.5,61.0,Golf,Japan
5383,2,M,172.0,74.5,Golf,Japan
5384,2,F,167.5,65.5,Golf,Malaysia
5385,2,M,177.5,83.0,Golf,Malaysia
5386,2,F,162.5,53.0,Golf,Mexico
5387,2,M,176.5,83.0,Golf,Portugal
5388,2,M,180.0,69.5,Golf,South Africa
5389,2,M,183.0,83.5,Golf,South Korea
5390,2,F,168.5,62.0,Golf,Spain
5391,2,F,174.0,67.5,Golf,Sweden
5392,2,M,179.0,82.5,Golf,Sweden
5393,2,F,169.0,60.5,Golf,Switzerland
5394,2,F,165.0,64.0,Golf,Thailand
5395,2,M,171.0,83.5,Golf,Thailand
5396,2,F,142.0,48.0,Gymnastics,Dominican Republic
5397,2,F,150.0,45.0,Gymnastics,Malaysia
5398,2,M,173.0,73.0,Gymnastics,Slovakia
5399,2,M,188.0,109.0,Ice Hockey,Belgium
5400,2,M,177.0,82.5,Judo,Afghanistan
5401,2,M,168.5,78.5,Judo,Belize
5402,2,F,172.0,81.0,Judo,Bosnia and Herzegovina
5403,2,M,178.5,99.0,Judo,Burkina Faso
5404,2,M,176.5,96.5,Judo,Congo (Kinshasa)
5405,2,M,179.5,84.0,Judo,Cote d'Ivoire
5406,2,F,168.5,66.5,Judo,Croatia
5407,2,M,183.0,80.0,Judo,Denmark
5408,2,F,160.0,54.5,Judo,Haiti
5409,2,M,172.5,75.0,Judo,India
5410,2,M,183.5,99.0,Judo,Iraq
5411,2,F,163.5,54.5,Judo,Kosovo
5412,2,F,163.0,53.0,Judo,Luxembourg
5413,2,F,153.0,52.0,Judo,Mauritius
5414,2,M,172.0,81.5,Judo,Nauru
5415,2,F,159.5,63.0,Judo,Nepal
5416,2,M,169.0,68.0,Judo,Nepal
5417,2,M,177.5,66.5,Judo,Niger
5418,2,F,149.5,60.0,Judo,Nigeria
5419,2,M,175.0,73.0,Judo,North Yemen
5420,2,M,169.0,66.0,Judo,Palestine
5421,2,M,169.0,68.0,Judo,Papua New Guinea
5422,2,M,189.0,92.0,Judo,Serbia
5423,2,M,174.5,109.0,Judo,Singapore
5424,2,F,158.5,55.5,Judo,South Africa
5425,2,M,176.0,86.5,Judo,Syria
5426,2,F,162.0,74.5,Judo,Thailand
5427,2,M,185.0,90.5,Judo,Unified Team
5428,2,M,179.5,94.5,Judo,Vanuatu
5429,2,F,158.0,46.0,Judo,Vietnam
5430,2,M,175.0,73.0,Judo,Zambia
5431,2,M,174.0,66.5,Lacrosse,Winnipeg Shamrocks-1
5432,2,F,169.0,70.0,Luge,Australia
5433,2,M,182.5,78.0,Luge,Australia
5434,2,M,175.0,76.0,Luge,Brazil
5435,2,F,165.0,61.0,Luge,Estonia
5436,2,M,177.0,77.5,Luge,Georgia
5437,2,F,160.5,62.5,Luge,Great Britain
5438,2,M,170.0,75.0,Luge,Greece
5439,2,M,169.5,66.0,Luge,Japan-1
5440,2,M,179.5,76.5,Luge,Japan-2
5441,2,F,170.0,65.0,Luge,New Zealand
5442,2,F,168.0,62.5,Luge,Norway
5443,2,M,176.0,70.0,Luge,Norway-2
5444,2,M,185.0,105.0,Luge,Puerto Rico
5445,2,M,179.5,74.5,Luge,Slovakia-1
5446,2,M,182.5,70.5,Luge,Slovakia-2
5447,2,M,184.0,82.0,Luge,Slovenia
5448,2,F,164.0,58.0,Luge,South Korea
5449,2,M,175.0,73.0,Luge,Switzerland-2
5450,2,M,181.0,83.0,Luge,Unified Team-1
5451,2,M,176.0,81.0,Luge,Unified Team-2
5452,2,F,178.0,85.0,Luge,Venezuela
5453,2,M,180.0,73.0,Modern Pentathlon,Brazil
5454,2,M,172.0,67.0,Modern Pentathlon,Chinese Taipei
5455,2,M,177.5,65.5,Modern Pentathlon,Cuba
5456,2,F,167.0,57.0,Modern Pentathlon,Greece
5457,2,F,170.0,60.0,Modern Pentathlon,Ireland
5458,2,M,164.5,65.5,Modern Pentathlon,Morocco
5459,2,F,168.0,59.0,Modern Pentathlon,Switzerland
5460,2,M,174.0,66.0,Nordic Combined,Hungary
5461,2,M,171.0,70.5,Nordic Combined,Yugoslavia
5462,2,F,163.5,47.5,Rhythmic Gymnastics,Egypt
5463,2,F,165.5,50.0,Rhythmic Gymnastics,New Zealand
5464,2,F,157.5,38.0,Rhythmic Gymnastics,South Africa
5465,2,F,162.0,40.5,Rhythmic Gymnastics,Soviet Union
5466,2,F,165.0,49.5,Rhythmic Gymnastics,Switzerland
5467,2,M,180.0,76.5,Rowing,Angola
5468,2,M,182.0,78.0,Rowing,Cameroon
5469,2,F,170.5,66.0,Rowing,Chinese Taipei
5470,2,F,177.0,82.0,Rowing,El Salvador
5471,2,M,193.0,88.5,Rowing,Individual Olympic Athletes
5472,2,F,163.0,64.5,Rowing,Indonesia
5473,2,M,191.0,72.0,Rowing,Iran
5474,2,M,188.0,85.5,Rowing,Kenya
5475,2,F,179.0,71.0,Rowing,Latvia
5476,2,M,190.0,85.0,Rowing,Monaco
5477,2,F,160.0,60.0,Rowing,Myanmar
5478,2,M,185.0,78.5,Rowing,Paraguay
5479,2,M,184.0,80.5,Rowing,Philippines
5480,2,M,193.0,91.0,Rowing,Puerto Rico
5481,2,M,178.0,70.0,Rowing,Turkey
5482,2,M,188.5,83.5,Rowing,Zimbabwe
5483,2,M,172.0,72.0,Rugby,Union des Socits Franais de Sports Athletiques
5484,2,M,178.0,76.0,Rugby,United States
5485,2,M,174.5,78.5,Sailing,Aldebaran
5486,2,M,177.5,80.0,Sailing,Aldebaran II
5487,2,F,167.5,64.5,Sailing,Algeria
5488,2,M,175.0,82.5,Sailing,Ali-Baba IX
5489,2,M,175.0,82.5,Sailing,Ali-Baba VI
5490,2,M,175.5,73.0,Sailing,Almaz
5491,2,M,179.0,92.0,Sailing,Aretusa
5492,2,F,169.5,63.5,Sailing,Aruba
5493,2,M,180.5,87.5,Sailing,Balaton
5494,2,M,182.0,84.0,Sailing,Beaver
5495,2,M,184.0,82.0,Sailing,Bella
5496,2,M,179.0,88.5,Sailing,Bellatrix XIII
5497,2,M,172.0,71.0,Sailing,Bermudian
5498,2,M,187.5,93.5,Sailing,Bluebottle
5499,2,M,172.0,73.5,Sailing,Brigantia
5500,2,M,176.0,82.5,Sailing,Burevestnik
5501,2,M,177.0,72.5,Sailing,Calcinhas
5502,2,M,169.5,69.5,Sailing,Calypse II
5503,2,F,168.0,59.5,Sailing,Cayman Islands
5504,2,M,178.0,83.5,Sailing,Cha-Cha III
5505,2,M,169.5,65.5,Sailing,Chamukina
5506,2,M,163.5,66.0,Sailing,Ciocca
5507,2,M,184.5,79.5,Sailing,Circus
5508,2,M,169.5,77.0,Sailing,Combine
5509,2,F,173.0,60.0,Sailing,Cyprus
5510,2,F,165.0,60.5,Sailing,Czechoslovakia
5511,2,M,170.0,72.0,Sailing,Danaldo
5512,2,M,180.5,73.5,Sailing,Diablo
5513,2,F,168.5,65.0,Sailing,East Germany
5514,2,M,176.0,80.0,Sailing,Egypt
5515,2,M,169.5,72.0,Sailing,Evita VI
5516,2,M,176.0,73.5,Sailing,Falcon VI
5517,2,M,170.5,61.0,Sailing,Fantasio III
5518,2,M,180.0,77.5,Sailing,Firebird II
5519,2,M,177.0,80.0,Sailing,Frip IV
5520,2,M,174.0,72.0,Sailing,Galatea II
5521,2,M,182.0,84.0,Sailing,Gem
5522,2,M,181.5,86.5,Sailing,Gem II
5523,2,M,181.5,86.5,Sailing,Gem III
5524,2,M,181.5,86.5,Sailing,Gem IV
5525,2,M,181.5,86.5,Sailing,Gem VII
5526,2,M,189.0,101.0,Sailing,Georgia
5527,2,M,183.0,84.0,Sailing,Glider
5528,2,M,183.5,75.5,Sailing,Glisten
5529,2,M,169.5,72.5,Sailing,Grifo IV
5530,2,M,175.0,77.0,Sailing,Hakahana
5531,2,M,179.5,74.5,Sailing,Harmony
5532,2,M,179.0,71.0,Sailing,Hayama
5533,2,M,181.5,79.5,Sailing,Humbug V
5534,2,M,180.5,80.0,Sailing,Joy
5535,2,M,175.5,62.5,Sailing,Kalayaan
5536,2,M,185.5,104.5,Sailing,Kathleen
5537,2,M,175.0,84.0,Sailing,Kurush IV
5538,2,M,175.0,72.5,Sailing,Lady C
5539,2,M,186.0,70.0,Sailing,Latvia
5540,2,M,180.0,76.0,Sailing,Lucky
5541,2,M,181.5,90.0,Sailing,Ma'Lindo
5542,2,M,179.0,71.0,Sailing,Mad Dog
5543,2,M,174.0,72.5,Sailing,Maid of Lebanon
5544,2,M,180.0,78.0,Sailing,Mari
5545,2,M,181.5,99.5,Sailing,Maryke
5546,2,M,177.5,85.0,Sailing,Meteor
5547,2,M,173.5,73.5,Sailing,Miss Denmark 1964
5548,2,M,182.0,79.0,Sailing,Miss Nippon IV
5549,2,M,173.0,63.5,Sailing,MitaII
5550,2,M,174.0,73.5,Sailing,Mizar
5551,2,M,185.0,83.0,Sailing,Montenegro
5552,2,M,170.0,66.0,Sailing,Morocco
5553,2,M,179.0,95.0,Sailing,Myanmar
5554,2,M,176.5,79.5,Sailing,Naiad
5555,2,M,172.5,63.0,Sailing,Nausikaa 4
5556,2,M,175.5,73.0,Sailing,Nokaut II
5557,2,M,171.0,75.0,Sailing,Nora
5558,2,M,173.0,80.0,Sailing,Oleander II
5559,2,M,171.5,69.0,Sailing,Olimpia
5560,2,M,172.5,70.5,Sailing,Olympion
5561,2,M,176.5,79.5,Sailing,Pakaria
5562,2,M,182.5,83.5,Sailing,Pandora
5563,2,M,177.5,76.0,Sailing,Pasodoble
5564,2,M,184.0,83.0,Sailing,Peri
5565,2,M,179.0,83.0,Sailing,Peri II
5566,2,M,185.0,82.0,Sailing,Pigoule
5567,2,M,174.0,70.5,Sailing,Pousse-Moi Pas VII
5568,2,M,181.0,78.0,Sailing,Rampage
5569,2,M,168.5,61.0,Sailing,Riccar
5570,2,M,176.5,74.5,Sailing,Rush V
5571,2,F,158.0,61.0,Sailing,Saint Lucia
5572,2,M,180.0,73.0,Sailing,San Marino
5573,2,M,181.0,77.5,Sailing,Scram
5574,2,M,186.5,93.0,Sailing,Shrew II
5575,2,M,163.0,66.0,Sailing,Siames-Cat
5576,2,M,179.0,77.5,Sailing,Sirene
5577,2,M,173.5,73.5,Sailing,Skum
5578,2,M,175.0,73.5,Sailing,Snap
5579,2,F,165.0,64.0,Sailing,Soviet Union
5580,2,M,179.0,79.5,Sailing,Squid III
5581,2,M,177.0,76.5,Sailing,Surprise
5582,2,M,177.0,85.5,Sailing,Symphony
5583,2,M,172.0,78.5,Sailing,Syndi
5584,2,M,167.5,69.0,Sailing,Taifun
5585,2,M,175.0,76.5,Sailing,Tajamar
5586,2,M,180.5,71.5,Sailing,Tantalus
5587,2,M,172.5,73.5,Sailing,Tengiri
5588,2,M,180.5,80.0,Sailing,Thalatta
5589,2,M,178.0,75.5,Sailing,Three Leaves
5590,2,M,178.0,72.0,Sailing,Tineke
5591,2,M,176.5,75.0,Sailing,Tip
5592,2,M,177.0,74.5,Sailing,Tlaloc
5593,2,M,167.5,69.0,Sailing,Tornado
5594,2,M,175.5,62.0,Sailing,Tu-Fri
5595,2,M,167.5,69.0,Sailing,Tulilind
5596,2,F,167.5,69.0,Sailing,Tunisia
5597,2,M,164.0,69.0,Sailing,Twins VIII
5598,2,M,179.5,77.0,Sailing,Umberta V
5599,2,F,175.0,67.5,Sailing,Unified Team
5600,2,M,175.0,84.0,Sailing,Vesania
5601,2,M,179.5,78.5,Sailing,Vim III
5602,2,M,182.5,82.5,Sailing,Wendehals
5603,2,F,174.5,59.5,Sailing,West Germany
5604,2,M,181.5,80.5,Sailing,Widgeon
5605,2,M,180.0,88.0,Sailing,Ylliam VIII
5606,2,M,180.0,72.5,Sailing,Zefyros
5607,2,M,184.0,95.0,Shooting,Albania
5608,2,M,178.0,79.0,Shooting,Algeria
5609,2,M,176.0,90.0,Shooting,Angola
5610,2,F,161.5,64.0,Shooting,Bhutan
5611,2,M,172.0,90.0,Shooting,Brunei
5612,2,F,160.0,54.0,Shooting,Chile
5613,2,F,163.5,67.0,Shooting,Costa Rica
5614,2,F,158.5,54.5,Shooting,Hong Kong
5615,2,F,165.0,55.0,Shooting,Kuwait
5616,2,F,175.0,65.0,Shooting,Lebanon
5617,2,M,161.5,53.5,Shooting,Malaya
5618,2,F,171.5,67.0,Shooting,Netherlands
5619,2,F,163.0,55.0,Shooting,Nicaragua
5620,2,F,179.0,48.0,Shooting,Puerto Rico
5621,2,F,166.0,69.0,Shooting,Qatar
5622,2,M,176.0,86.0,Shooting,Senegal
5623,2,F,170.5,91.0,Shooting,South Africa
5624,2,M,173.0,85.0,Shooting,Swaziland
5625,2,M,166.0,65.0,Shooting,Tunisia
5626,2,F,172.0,65.0,Shooting,Vietnam
5627,2,M,181.0,84.0,Shooting,West Indies Federation
5628,2,F,157.0,50.0,Short Track Speed Skating,Belgium
5629,2,F,167.0,58.0,Short Track Speed Skating,Latvia
5630,2,F,158.0,49.0,Short Track Speed Skating,South Africa
5631,2,M,179.5,80.0,Skeleton,Greece
5632,2,F,160.0,55.0,Skeleton,Japan
5633,2,F,172.0,61.0,Skeleton,Norway
5634,2,F,160.0,58.0,Skeleton,Romania
5635,2,M,182.0,82.0,Skeleton,Spain
5636,2,F,158.0,47.5,Ski Jumping,Austria
5637,2,F,163.5,52.0,Ski Jumping,Canada
5638,2,M,184.0,68.0,Ski Jumping,Greece
5639,2,F,169.0,55.5,Ski Jumping,Italy
5640,2,M,174.0,61.0,Ski Jumping,Romania
5641,2,M,171.0,67.0,Ski Jumping,Spain
5642,2,M,185.0,85.0,Snowboarding,Andorra
5643,2,M,183.0,82.5,Snowboarding,Greece
5644,2,M,180.0,75.0,Snowboarding,Ireland
5645,2,F,166.0,72.0,Snowboarding,Kazakhstan
5646,2,F,170.0,54.0,Snowboarding,Serbia
5647,2,F,165.0,57.0,Snowboarding,Slovakia
5648,2,M,186.0,82.0,Snowboarding,Slovakia
5649,2,F,172.0,70.0,Speed Skating,Australia
5650,2,F,168.0,65.0,Speed Skating,Belgium
5651,2,M,168.0,66.0,Speed Skating,Chinese Taipei
5652,2,F,165.0,58.0,Speed Skating,Denmark
5653,2,F,149.0,51.0,Speed Skating,Great Britain
5654,2,F,172.0,61.0,Swimming,Bosnia and Herzegovina
5655,2,F,170.0,55.0,Swimming,Cameroon
5656,2,M,179.5,80.0,Swimming,Cameroon
5657,2,F,160.5,56.0,Swimming,Comoros
5658,2,F,167.5,65.5,Swimming,Cook Islands
5659,2,M,178.0,71.0,Swimming,Cook Islands
5660,2,F,185.0,70.0,Swimming,Dominican Republic
5661,2,F,162.0,55.5,Swimming,Ethiopia
5662,2,M,177.5,70.5,Swimming,Ethiopia
5663,2,F,163.0,50.0,Swimming,Georgia
5664,2,F,159.0,59.0,Swimming,Grenada
5665,2,M,187.5,80.0,Swimming,Grenada
5666,2,M,168.5,68.5,Swimming,Guinea
5667,2,F,161.5,63.0,Swimming,Guyana
5668,2,M,172.0,66.0,Swimming,Mali
5669,2,F,171.0,60.5,Swimming,Montenegro
5670,2,F,167.5,59.5,Swimming,Niger
5671,2,M,175.0,61.5,Swimming,Oman
5672,2,F,168.0,59.0,Swimming,Papua New Guinea
5673,2,F,163.0,59.0,Swimming,Qatar
5674,2,F,157.0,53.0,Swimming,Refugee Olympic Athletes
5675,2,M,178.0,78.0,Swimming,Refugee Olympic Athletes
5676,2,M,180.0,71.0,Swimming,Rwanda
5677,2,M,179.5,66.0,Swimming,Saint Lucia
5678,2,M,167.5,63.0,Swimming,Saint Vincent and the Grenadines
5679,2,M,170.0,70.0,Swimming,Saudi Arabia
5680,2,F,163.0,54.0,Swimming,South Vietnam
5681,2,F,156.0,43.5,Swimming,Sudan
5682,2,F,171.5,56.0,Swimming,Swaziland
5683,2,F,158.0,53.0,Swimming,Togo
5684,2,M,186.0,80.0,Swimming,Tonga
5685,2,F,169.0,55.5,Synchronized Swimming,Bulgaria
5686,2,F,163.5,60.0,Synchronized Swimming,Colombia
5687,2,F,167.5,51.5,Synchronized Swimming,Cuba
5688,2,F,173.0,67.0,Synchronized Swimming,Puerto Rico
5689,2,F,166.0,52.0,Table Tennis,Australia-1
5690,2,F,158.0,50.0,Table Tennis,Australia-2
5691,2,M,167.0,66.5,Table Tennis,Austria-1
5692,2,M,179.0,84.0,Table Tennis,Austria-2
5693,2,F,162.0,48.0,Table Tennis,Bulgaria
5694,2,F,156.5,66.5,Table Tennis,Cameroon
5695,2,F,161.0,55.0,Table Tennis,Canada-1
5696,2,F,161.5,53.0,Table Tennis,Canada-2
5697,2,M,168.5,57.5,Table Tennis,Chinese Taipei-1
5698,2,M,167.5,63.5,Table Tennis,Chinese Taipei-2
5699,2,M,182.5,70.0,Table Tennis,Germany-1
5700,2,M,183.0,73.0,Table Tennis,Germany-2
5701,2,M,177.5,71.5,Table Tennis,Great Britain-1
5702,2,M,180.0,72.0,Table Tennis,Great Britain-2
5703,2,F,161.5,56.0,Table Tennis,Hong Kong-1
5704,2,F,164.0,56.5,Table Tennis,Hong Kong-2
5705,2,F,167.0,62.0,Table Tennis,Iran
5706,2,M,179.0,73.0,Table Tennis,Kuwait
5707,2,F,163.5,54.0,Table Tennis,Lebanon
5708,2,M,170.0,66.5,Table Tennis,Mexico
5709,2,M,166.5,64.5,Table Tennis,Nigeria-2
5710,2,F,163.0,51.0,Table Tennis,Peru
5711,2,F,162.5,58.5,Table Tennis,Russia-1
5712,2,F,167.0,62.5,Table Tennis,Russia-2
5713,2,F,161.5,48.0,Table Tennis,Singapore-1
5714,2,F,166.5,59.0,Table Tennis,Singapore-2
5715,2,M,182.0,80.0,Table Tennis,Trinidad and Tobago
5716,2,F,168.0,58.0,Table Tennis,Turkmenistan
5717,2,F,162.5,57.5,Table Tennis,Unified Team-1
5718,2,F,169.5,65.5,Table Tennis,Unified Team-2
5719,2,M,176.5,71.0,Table Tennis,United States-1
5720,2,M,174.0,73.5,Table Tennis,United States-2
5721,2,F,164.0,63.5,Table Tennis,Vanuatu
5722,2,M,173.0,65.0,Table Tennis,Vanuatu
5723,2,M,165.0,59.0,Table Tennis,Vietnam
5724,2,M,178.0,72.5,Table Tennis,West Germany
5725,2,M,174.0,75.5,Table Tennis,West Germany-1
5726,2,M,176.0,66.0,Table Tennis,West Germany-2
5727,2,M,180.0,68.0,Taekwondo,Austria
5728,2,F,174.0,66.0,Taekwondo,Belgium
5729,2,M,177.5,63.0,Taekwondo,Belgium
5730,2,M,170.5,62.5,Taekwondo,Benin
5731,2,F,180.5,69.5,Taekwondo,Cambodia
5732,2,M,181.0,71.0,Taekwondo,Chile
5733,2,M,174.0,68.0,Taekwondo,Guatemala
5734,2,M,180.0,80.0,Taekwondo,Honduras
5735,2,F,164.0,49.0,Taekwondo,Indonesia
5736,2,F,165.0,52.0,Taekwondo,Israel
5737,2,M,183.0,74.0,Taekwondo,Kyrgyzstan
5738,2,F,160.0,49.0,Taekwondo,Lesotho
5739,2,M,173.0,63.0,Taekwondo,Libya
5740,2,F,166.5,60.5,Taekwondo,Nepal
5741,2,F,168.0,57.0,Taekwondo,Panama
5742,2,M,178.0,68.0,Taekwondo,Peru
5743,2,M,172.5,58.0,Taekwondo,Portugal
5744,2,F,155.0,57.0,Taekwondo,Senegal
5745,2,F,182.0,70.5,Taekwondo,Slovenia
5746,2,M,185.5,85.0,Taekwondo,Slovenia
5747,2,M,188.5,79.0,Taekwondo,Tajikistan
5748,2,M,181.5,63.0,Taekwondo,Ukraine
5749,2,M,164.0,56.0,Taekwondo,Yemen
5750,2,M,190.0,80.0,Tennis,Australia-1
5751,2,M,182.5,76.5,Tennis,Australia-2
5752,2,F,179.5,63.0,Tennis,Belarus-1
5753,2,F,179.0,65.0,Tennis,Belarus-2
5754,2,M,181.5,76.0,Tennis,Bosnia and Herzegovina
5755,2,M,190.0,81.0,Tennis,Bulgaria
5756,2,M,183.0,80.0,Tennis,Cyprus
5757,2,M,180.0,79.0,Tennis,Haiti
5758,2,F,175.0,62.0,Tennis,Hungary-1
5759,2,F,177.5,68.0,Tennis,Hungary-2
5760,2,M,187.5,87.5,Tennis,India-1
5761,2,M,183.0,80.5,Tennis,India-2
5762,2,F,167.0,56.5,Tennis,Japan-1
5763,2,F,164.5,57.0,Tennis,Japan-2
5764,2,F,165.0,63.0,Tennis,Liechtenstein
5765,2,M,192.0,75.0,Tennis,Luxembourg
5766,2,M,178.0,70.0,Tennis,Paraguay
5767,2,F,170.0,61.5,Tennis,Puerto Rico
5768,2,F,174.5,65.0,Tennis,Romania-1
5769,2,F,174.0,60.0,Tennis,Romania-2
5770,2,M,189.0,90.5,Tennis,Serbia and Montenegro
5771,2,M,185.0,86.0,Tennis,Serbia-1
5772,2,M,189.0,83.0,Tennis,Serbia-2
5773,2,F,175.5,61.0,Tennis,Slovakia-1
5774,2,F,174.5,58.5,Tennis,Slovakia-2
5775,2,M,177.5,73.5,Tennis,Slovenia
5776,2,F,177.0,64.5,Tennis,Slovenia-1
5777,2,F,173.5,63.5,Tennis,Slovenia-2
5778,2,M,188.5,82.0,Tennis,Sweden-1
5779,2,M,185.0,82.0,Tennis,Tunisia
5780,2,M,184.0,74.0,Tennis,Unified Team
5781,2,M,179.0,72.0,Tennis,Uruguay
5782,2,F,181.0,74.0,Tennis,Uzbekistan
5783,2,F,159.0,54.5,Trampolining,Australia
5784,2,F,166.0,60.0,Trampolining,Netherlands
5785,2,M,168.0,61.0,Trampolining,Netherlands
5786,2,M,173.0,69.5,Trampolining,Switzerland
5787,2,M,182.0,72.0,Triathlon,Bermuda
5788,2,M,178.5,70.5,Triathlon,Chile
5789,2,F,158.0,50.0,Triathlon,Colombia
5790,2,M,179.0,65.0,Triathlon,Costa Rica
5791,2,F,160.0,49.0,Triathlon,Ecuador
5792,2,M,189.0,78.0,Triathlon,Estonia
5793,2,M,186.0,76.0,Triathlon,Greece
5794,2,M,172.0,68.0,Triathlon,Hong Kong
5795,2,M,180.5,70.0,Triathlon,Ireland
5796,2,F,171.0,55.0,Triathlon,Mauritius
5797,2,M,185.0,75.0,Triathlon,Poland
5798,2,F,169.0,55.0,Triathlon,Portugal
5799,2,F,169.0,58.0,Triathlon,Slovenia
5800,2,M,176.0,70.0,Triathlon,Venezuela
5801,2,M,184.5,90.0,Tug-Of-War,Italy
5802,2,M,188.0,91.0,Tug-Of-War,New York Athletic Club-4
5803,2,M,193.0,97.0,Water Polo,Ukraine
5804,2,F,154.5,55.5,Weightlifting,Azerbaijan
5805,2,M,147.0,56.0,Weightlifting,Barbados
5806,2,F,165.0,101.0,Weightlifting,Cook Islands
5807,2,F,166.5,72.25,Weightlifting,Finland
5808,2,M,166.5,89.0,Weightlifting,Guam
5809,2,M,173.0,84.0,Weightlifting,Guyana
5810,2,M,173.0,95.0,Weightlifting,Honduras
5811,2,M,166.5,90.5,Weightlifting,Luxembourg
5812,2,F,161.5,54.5,Weightlifting,Madagascar
5813,2,M,168.0,70.25,Weightlifting,Malaya
5814,2,F,157.5,60.5,Weightlifting,Mauritius
5815,2,F,161.5,65.0,Weightlifting,Moldova
5816,2,M,169.5,77.5,Weightlifting,Monaco
5817,2,F,167.5,113.0,Weightlifting,Nauru
5818,2,F,163.5,102.5,Weightlifting,New Zealand
5819,2,F,147.0,50.0,Weightlifting,Nicaragua
5820,2,M,164.5,73.5,Weightlifting,Papua New Guinea
5821,2,M,166.5,67.0,Weightlifting,San Marino
5822,2,M,178.5,120.0,Weightlifting,Tonga
5823,2,M,151.5,65.5,Weightlifting,Tuvalu
5824,2,F,160.0,66.0,Weightlifting,United Arab Emirates
5825,2,F,150.0,48.0,Wrestling,Argentina
5826,2,M,192.0,91.0,Wrestling,Bahamas
5827,2,F,177.0,58.0,Wrestling,Ecuador
5828,2,F,165.0,63.0,Wrestling,Guam
5829,2,F,158.5,53.5,Wrestling,Guinea Bissau
5830,2,M,170.0,50.0,Wrestling,Indonesia
5831,2,F,164.0,63.5,Wrestling,Italy
5832,2,F,170.0,58.0,Wrestling,Kyrgyzstan
5833,2,F,169.0,65.0,Wrestling,Latvia
5834,2,M,166.5,57.5,Wrestling,Malaysia
5835,2,M,186.0,115.0,Wrestling,Mauritius
5836,2,M,172.5,75.5,Wrestling,Namibia
5837,2,M,166.0,71.0,Wrestling,North Yemen
5838,2,M,173.5,82.0,Wrestling,Samoa
5839,2,F,155.0,53.0,Wrestling,Senegal
5840,2,F,162.5,55.5,Wrestling,Tajikistan
5841,2,M,174.0,76.0,Wrestling,Turkmenistan
5842,2,F,165.0,53.0,Wrestling,Vietnam
5843,2,M,180.0,74.5,Wrestling,Zambia
5844,1,M,180.0,85.0,Alpine Skiing,Ghana
5845,1,F,178.0,68.0,Alpine Skiing,Montenegro
5846,1,M,180.0,81.0,Alpine Skiing,Puerto Rico
5847,1,F,166.0,53.0,Alpine Skiing,San Marino
5848,1,F,158.0,55.0,Alpine Skiing,Thailand
5849,1,M,181.0,78.0,Alpine Skiing,Timor Leste
5850,1,M,188.0,79.0,Alpine Skiing,Uruguay
5851,1,M,177.0,90.0,Alpine Skiing,Venezuela
5852,1,M,185.0,113.0,Archery,American Samoa
5853,1,F,175.0,53.0,Archery,Azerbaijan
5854,1,M,174.0,60.0,Archery,Bangladesh
5855,1,F,174.0,63.0,Archery,Bulgaria
5856,1,F,172.0,63.0,Archery,Central African Republic
5857,1,M,183.0,88.0,Archery,Chile
5858,1,F,166.0,57.0,Archery,Cyprus
5859,1,F,180.0,84.0,Archery,Czech Republic
5860,1,M,186.0,94.0,Archery,Czech Republic
5861,1,F,168.0,73.0,Archery,Dominican Republic
5862,1,F,160.0,50.0,Archery,Iraq
5863,1,F,166.0,66.0,Archery,Jordan
5864,1,F,160.0,55.0,Archery,Kenya
5865,1,M,180.0,72.0,Archery,Laos
5866,1,M,164.0,58.0,Archery,Malawi
5867,1,F,175.0,60.0,Archery,Mauritius
5868,1,M,175.0,70.0,Archery,Moldova
5869,1,F,165.0,57.0,Archery,Morocco
5870,1,M,168.0,64.0,Archery,Nepal
